"","ParticipantIdentifier","Age","Condition","NativeSpeaker","EngAoA","Bilingual","Gender","WorkerType","TimeToCompletion","CompletionDate","File","WordFreq","AUROCnofit","R","Rmin","Rmax","dprime","dmin","dmax","AUROC","logL","StartCondition","OrderCondition"
"417","ldmenIg6FI6nHtIABVX2",51,"highStart_clump",TRUE,"unknown",TRUE,"male","turker",40,"07/20/2020","../data/ldmenIg6FI6nHtIABVX2_responses.xlsx","AllFreq",0.652203708371417,0.591652284407638,0.439369322203236,0.659940430971685,0,3.11463827654687e-05,0.50189238253767,0.795775732599395,-408.714834060411,"High","Clumped"
"418","LdMglVQUlKnD7IQ2WVWN",33,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",25,"07/08/2020","../data/LdMglVQUlKnD7IQ2WVWN_responses.xlsx","LoFreq",0.723507923962188,0.804360374820898,4.11133395262408e-05,0.864859717703613,0,8.14133961878226e-05,2.08151154909564,0.90212304107672,-235.922506095499,"Low","Clumped"
"419","LdMglVQUlKnD7IQ2WVWN",33,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",25,"07/08/2020","../data/LdMglVQUlKnD7IQ2WVWN_responses.xlsx","HiFreq",0.841970119153757,0.861703202430685,4.07004332485391e-05,0.977985072465626,1.52075361131736,8.1668364753754e-05,3.12988277234521,0.97988534177307,-188.154620920059,"Low","Clumped"
"420","LdMglVQUlKnD7IQ2WVWN",33,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",25,"07/08/2020","../data/LdMglVQUlKnD7IQ2WVWN_responses.xlsx","AllFreq",0.767795303596813,0.875214113672288,4.07181007648908e-05,0.912732583668975,0.060781192291565,3.14329798368538e-05,2.33131281196991,0.939685621131503,-272.612577874542,"Low","Clumped"
"421","lEuMxRSPGNaGP8nJQSUb",42,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/lEuMxRSPGNaGP8nJQSUb_responses.xlsx","HiFreq",0.529000461924625,0.0285270450000502,4.06958198354825e-05,0.119848252970866,0.438549362891256,8.14113973580523e-05,0.874774909469927,0.632469595359908,-118.516708147964,"High","Even"
"422","lEuMxRSPGNaGP8nJQSUb",42,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/lEuMxRSPGNaGP8nJQSUb_responses.xlsx","AllFreq",0.574526998354031,0.185714643969252,4.07641897286727e-05,0.287284494180029,0.621968272809147,0.00531521114571257,1.23986506918104,0.731137787500757,-233.571539785592,"High","Even"
"423","lEuMxRSPGNaGP8nJQSUb",42,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/lEuMxRSPGNaGP8nJQSUb_responses.xlsx","LoFreq",0.624663420952857,0.343182780518922,4.07201495785364e-05,0.507143594381068,0.85335214142904,8.14421543506732e-05,1.69689799473701,0.820433752950976,-156.335795896941,"High","Even"
"424","LHFRv8DYg6uae28Y35IV",32,"highStart_even",TRUE,"unknown",TRUE,"male","turker",32,"07/05/2020","../data/LHFRv8DYg6uae28Y35IV_responses.xlsx","AllFreq",0.494292819779275,0,6.60408543905442e-05,0.0559271895735575,0,3.13384721580352e-05,0.182834779681354,0.499968328757859,-318.732367032114,"High","Even"
"425","LHFRv8DYg6uae28Y35IV",32,"highStart_even",TRUE,"unknown",TRUE,"male","turker",32,"07/05/2020","../data/LHFRv8DYg6uae28Y35IV_responses.xlsx","HiFreq",0.472991523109158,0,6.60408543905442e-05,0.0842536282468843,0,3.13384721580352e-05,0.180718523971335,0.499968328757859,-242.445113531515,"High","Even"
"426","LHFRv8DYg6uae28Y35IV",32,"highStart_even",TRUE,"unknown",TRUE,"male","turker",32,"07/05/2020","../data/LHFRv8DYg6uae28Y35IV_responses.xlsx","LoFreq",0.518024705191692,0,6.60408543905442e-05,0.0838194212343428,0.0303011006745538,3.13384721580352e-05,0.305366418706642,0.508513366793068,-238.268437442684,"High","Even"
"427","LpRUIM5W47XGwsYIpo2D",19,"lowStart_clump",FALSE,"5",TRUE,"female","turker",15,"07/04/2020","../data/LpRUIM5W47XGwsYIpo2D_responses.xlsx","LoFreq",0.556828963450698,0.178476291970861,4.07883351635031e-05,0.402597792900345,0.196888257225986,8.14137588920768e-05,0.650096594762804,0.634668045648596,-304.984604774084,"Low","Clumped"
"428","LpRUIM5W47XGwsYIpo2D",19,"lowStart_clump",FALSE,"5",TRUE,"female","turker",15,"07/04/2020","../data/LpRUIM5W47XGwsYIpo2D_responses.xlsx","HiFreq",0.534552522919967,0.121402923149666,4.06921616459074e-05,0.292177166158808,0.0602600293866659,3.13384721580352e-05,0.456640766279632,0.575592909938223,-309.908381868899,"Low","Clumped"
"429","LpRUIM5W47XGwsYIpo2D",19,"lowStart_clump",FALSE,"5",TRUE,"female","turker",15,"07/04/2020","../data/LpRUIM5W47XGwsYIpo2D_responses.xlsx","AllFreq",0.545411684372539,0.152268867347664,4.06943223973965e-05,0.311540222379559,0.122127759202341,3.13384721580352e-05,0.496882481005195,0.60525922893703,-410.302155199878,"Low","Clumped"
"430","lPSoUXYbB2b4vvTq4Kl2",54,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",31,"07/04/2020","../data/lPSoUXYbB2b4vvTq4Kl2_responses.xlsx","HiFreq",0.58141854143696,0,4.06950956507589e-05,0.325528199421172,0.485936859071279,0.00596536147685393,0.790359745190351,0.634343938327675,-216.086665280523,"Low","Clumped"
"431","lPSoUXYbB2b4vvTq4Kl2",54,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",31,"07/04/2020","../data/lPSoUXYbB2b4vvTq4Kl2_responses.xlsx","LoFreq",0.695095561115522,0.199085385673215,4.06909805799276e-05,0.683798703396675,0.979999665295649,0.106551141262071,1.51277856802169,0.804219155853389,-196.917396749931,"Low","Clumped"
"432","lPSoUXYbB2b4vvTq4Kl2",54,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",31,"07/04/2020","../data/lPSoUXYbB2b4vvTq4Kl2_responses.xlsx","AllFreq",0.624463002147877,0.0748737952277056,4.0819416304065e-05,0.435470320825955,0.705322908169955,0.185846722150478,1.02420153269636,0.714019870267748,-261.761911037835,"Low","Clumped"
"433","lrPKptTVamKcCH2mt4sy",60,"highStart_clump",TRUE,"unknown",TRUE,"female","turker",18,"07/20/2020","../data/lrPKptTVamKcCH2mt4sy_responses.xlsx","AllFreq",0.561367602608243,0.218394518958814,4.07376740762856e-05,0.474792036271036,0.340149454905098,8.14330773330955e-05,0.771138377436075,0.683411427661667,-413.438825406745,"High","Clumped"
"434","lrPKptTVamKcCH2mt4sy",60,"highStart_clump",TRUE,"unknown",TRUE,"female","turker",18,"07/20/2020","../data/lrPKptTVamKcCH2mt4sy_responses.xlsx","LoFreq",0.649431546749838,0.54712633369384,4.07004421231538e-05,0.778139804336708,0.449810911574241,3.13384721580352e-05,1.31735818605819,0.829987103929398,-289.856259115747,"High","Clumped"
"435","lrPKptTVamKcCH2mt4sy",60,"highStart_clump",TRUE,"unknown",TRUE,"female","turker",18,"07/20/2020","../data/lrPKptTVamKcCH2mt4sy_responses.xlsx","HiFreq",0.499968328757859,0,4.06965601199595e-05,0.235222981786941,0.174958110423881,3.13384721580352e-05,0.415969473203963,0.549183491599251,-321.665003558591,"High","Clumped"
"436","lUiecQkBGlMyLCPQbM08",24,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/lUiecQkBGlMyLCPQbM08_responses.xlsx","HiFreq",0.544381210900156,0,4.06946633829686e-05,0.174198707947165,0.482371250283216,0.124601160684362,0.728539681387888,0.633395958779602,-299.065729178488,"High","Clumped"
"437","lUiecQkBGlMyLCPQbM08",24,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/lUiecQkBGlMyLCPQbM08_responses.xlsx","LoFreq",0.775642172430253,0,4.07000868559027e-05,0.703162796457762,2.01628107205173,1.10873637413986,2.35955185037572,0.92163984801914,-243.430004747925,"High","Clumped"
"438","lUiecQkBGlMyLCPQbM08",24,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/lUiecQkBGlMyLCPQbM08_responses.xlsx","AllFreq",0.627538324316447,0,4.10412436579555e-05,0.374479693468915,1.09042266902736,0.554647248587036,1.30009016310229,0.779384574144615,-387.95233471372,"High","Clumped"
"439","LuPPIbWPrkjYRwjYtL79",25,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",40,"07/05/2020","../data/LuPPIbWPrkjYRwjYtL79_responses.xlsx","LoFreq",0.673217194411791,0.463326817999279,4.07116249804951e-05,0.760948338197666,0.982553584128617,8.14754968174013e-05,1.79748138057392,0.869039832808539,-267.668706475313,"Low","Even"
"440","LuPPIbWPrkjYRwjYtL79",25,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",40,"07/05/2020","../data/LuPPIbWPrkjYRwjYtL79_responses.xlsx","AllFreq",0.634100309527184,0.361889784934097,4.07121748579439e-05,0.614879579966065,0.78264325356725,8.14354826940096e-05,1.4399139753321,0.814798147716829,-387.071915728914,"Low","Even"
"441","LuPPIbWPrkjYRwjYtL79",25,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",40,"07/05/2020","../data/LuPPIbWPrkjYRwjYtL79_responses.xlsx","HiFreq",0.600312795178979,0.240225322290225,4.07845794245542e-05,0.537253624175675,0.678074480365095,8.14367590622736e-05,1.24650930514923,0.759934447957676,-290.831033129067,"Low","Even"
"442","lVRFOBOKmNW4aTgx2BNV",38,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",47,"07/20/2020","../data/lVRFOBOKmNW4aTgx2BNV_responses.xlsx","HiFreq",0.804545632495092,0.909734609012162,0.857631684400367,0.948168458290314,0,3.13384721580352e-05,1.12345799411677,0.954806820839167,-96.2897070895049,"Low","Even"
"443","lVRFOBOKmNW4aTgx2BNV",38,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",47,"07/20/2020","../data/lVRFOBOKmNW4aTgx2BNV_responses.xlsx","LoFreq",0.828787072776322,0.935656228362071,0.889686010375346,0.96725418503117,0,3.13384721580352e-05,1.02464200724049,0.967766809544628,-86.3518605078121,"Low","Even"
"444","lVRFOBOKmNW4aTgx2BNV",38,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",47,"07/20/2020","../data/lVRFOBOKmNW4aTgx2BNV_responses.xlsx","AllFreq",0.815918571366865,0.922821360619712,0.889494560296779,0.949093838683365,0,3.13384721580352e-05,0.703436454166207,0.961349782169691,-135.496142569502,"Low","Even"
"445","m7YvwM8CxDuIMiIhSOpk",69,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",30,"07/05/2020","../data/m7YvwM8CxDuIMiIhSOpk_responses.xlsx","LoFreq",0.686444563570603,0.444806033540925,4.07036342221846e-05,0.667196944574845,1.18656731000145,0.439942118646413,1.94764152085249,0.888228246972631,-228.394508313334,"Low","Even"
"446","m7YvwM8CxDuIMiIhSOpk",69,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",30,"07/05/2020","../data/m7YvwM8CxDuIMiIhSOpk_responses.xlsx","AllFreq",0.653579455846739,0.331017018636321,4.06918978941582e-05,0.49659459135771,0.996067584525517,0.53897786197445,1.55108274144003,0.838800701900709,-327.584105768833,"Low","Even"
"447","m7YvwM8CxDuIMiIhSOpk",69,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",30,"07/05/2020","../data/m7YvwM8CxDuIMiIhSOpk_responses.xlsx","HiFreq",0.625302855159589,0.209321970420767,4.07095665512478e-05,0.414714493030676,0.878183060707246,0.347891725498561,1.39011715723481,0.788458158159756,-245.94031931291,"Low","Even"
"448","maXKXLHAqxIu87hL4fYg",35,"highStart_clump",TRUE,"unknown",TRUE,"female","turker",16,"07/04/2020","../data/maXKXLHAqxIu87hL4fYg_responses.xlsx","AllFreq",0.514486022625988,0.0809116429444563,5.44852235321813e-05,0.21774932153801,0,3.13384721580352e-05,0.277775473449197,0.540421587658329,-450.953895645003,"High","Clumped"
"449","maXKXLHAqxIu87hL4fYg",35,"highStart_clump",TRUE,"unknown",TRUE,"female","turker",16,"07/04/2020","../data/maXKXLHAqxIu87hL4fYg_responses.xlsx","LoFreq",0.590986529573001,0.410749794831182,4.08077690915209e-05,0.61944956004164,0.158385165105671,3.13384721580352e-05,0.871058505886339,0.731594035587477,-315.752272717132,"High","Clumped"
"450","maXKXLHAqxIu87hL4fYg",35,"highStart_clump",TRUE,"unknown",TRUE,"female","turker",16,"07/04/2020","../data/maXKXLHAqxIu87hL4fYg_responses.xlsx","HiFreq",0.456348625821647,0,6.60408543905442e-05,0.0439893012494857,0,3.13384721580352e-05,0.0628236699295885,0.499968328757859,-338.806276351856,"High","Clumped"
"451","mBpBmK7YXDj64rA2rgcX",33,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",30,"07/20/2020","../data/mBpBmK7YXDj64rA2rgcX_responses.xlsx","LoFreq",0.799584229582706,0,4.06951286855765e-05,0.155709765082308,3.03582012150717,2.60498301272323,3.49827457890832,0.977558662099227,-121.815489533695,"Low","Even"
"452","mBpBmK7YXDj64rA2rgcX",33,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",30,"07/20/2020","../data/mBpBmK7YXDj64rA2rgcX_responses.xlsx","HiFreq",0.779578513625893,0,4.57643288738749e-05,0.138173955104805,2.89101753606305,2.47362011364813,3.33792127005436,0.974218811290029,-126.370062794706,"Low","Even"
"453","mBpBmK7YXDj64rA2rgcX",33,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",30,"07/20/2020","../data/mBpBmK7YXDj64rA2rgcX_responses.xlsx","AllFreq",0.789150644254732,0,4.57619301749737e-05,0.111945387845596,3.00679218992744,2.63669111229619,3.4068695408606,0.976984045310019,-172.183355206921,"Low","Even"
"454","mhhYow4EvKjDM4uCyJNh",50,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",21,"07/08/2020","../data/mhhYow4EvKjDM4uCyJNh_responses.xlsx","HiFreq",0.580437096909009,0.0596630770026762,4.06968385776322e-05,0.344352744269465,0.727835963189488,0.137934408402967,1.06372050963952,0.714566643927355,-273.665021093623,"Low","Even"
"455","mhhYow4EvKjDM4uCyJNh",50,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",21,"07/08/2020","../data/mhhYow4EvKjDM4uCyJNh_responses.xlsx","LoFreq",0.571024441600002,0.0665381013745717,4.07569415389248e-05,0.298196822442187,0.51958783441568,0.000132050053461522,0.865229059991254,0.666979964069924,-278.943177198885,"Low","Even"
"456","mhhYow4EvKjDM4uCyJNh",50,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",21,"07/08/2020","../data/mhhYow4EvKjDM4uCyJNh_responses.xlsx","AllFreq",0.575692794620863,0.0727637208366529,4.07119437815862e-05,0.272651013746404,0.609093317977932,0.1847132970896,0.912749280874645,0.690799654841157,-374.088992636108,"Low","Even"
"457","MpcHswNRe4jGp7tg30Oh",24,"lowStart_clump",FALSE,"6",TRUE,"female","volunteer",15,"07/14/2020","../data/MpcHswNRe4jGp7tg30Oh_responses.xlsx","HiFreq",0.680848770636658,0.063485217028012,4.07079915891914e-05,0.579820629529099,1.17379366684128,0.334538396182356,1.52186056572722,0.809313244845953,-253.697207482532,"Low","Clumped"
"458","MpcHswNRe4jGp7tg30Oh",24,"lowStart_clump",FALSE,"6",TRUE,"female","volunteer",15,"07/14/2020","../data/MpcHswNRe4jGp7tg30Oh_responses.xlsx","LoFreq",0.606959370505137,0.0358089166708698,4.07018102683886e-05,0.449574548510848,0.840444232482097,0.139435654509838,1.14953721505901,0.733555750963205,-267.25808988635,"Low","Clumped"
"459","MpcHswNRe4jGp7tg30Oh",24,"lowStart_clump",FALSE,"6",TRUE,"female","volunteer",15,"07/14/2020","../data/MpcHswNRe4jGp7tg30Oh_responses.xlsx","AllFreq",0.640012907926575,0.054295787073651,4.06984029519708e-05,0.439959953379509,0.992183089534063,0.407938660787428,1.26730406535012,0.771410650188955,-337.085005990533,"Low","Clumped"
"460","MQHuFL3RIHuYShLfw6Tq",62,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",24,"07/13/2020","../data/MQHuFL3RIHuYShLfw6Tq_responses.xlsx","LoFreq",0.778499542712325,0.14596568184037,4.07036522879116e-05,0.653623218912544,1.96897887252959,1.07826683553339,2.48594554275427,0.928755514520844,-185.119990165792,"Low","Even"
"461","MQHuFL3RIHuYShLfw6Tq",62,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",24,"07/13/2020","../data/MQHuFL3RIHuYShLfw6Tq_responses.xlsx","AllFreq",0.643037585331513,0.209535306294549,4.07027069808238e-05,0.387489625130504,0.839932689572991,0.416383077302955,1.29077161874982,0.781435930278349,-296.126584792504,"Low","Even"
"462","MQHuFL3RIHuYShLfw6Tq",62,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",24,"07/13/2020","../data/MQHuFL3RIHuYShLfw6Tq_responses.xlsx","HiFreq",0.565680077486832,0,4.07009769812728e-05,0.118143970194705,0.462841670708014,0.119153273209348,0.754034834252884,0.628189271408246,-213.4141926048,"Low","Even"
"463","N06fnsCJU5tILhxvKGnB",68,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",23,"07/08/2020","../data/N06fnsCJU5tILhxvKGnB_responses.xlsx","AllFreq",0.531788846210475,0.107883681734392,4.0716343393447e-05,0.189005022199713,0,3.13384721580352e-05,0.351004670752728,0.553906752815237,-392.800788296565,"Low","Even"
"464","N06fnsCJU5tILhxvKGnB",68,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",23,"07/08/2020","../data/N06fnsCJU5tILhxvKGnB_responses.xlsx","HiFreq",0.571024441600002,0.0633558758517006,4.06923498452443e-05,0.282226059623021,0.388319157333722,8.14608905326252e-05,0.732307849271024,0.632934182921872,-285.85650966287,"Low","Even"
"465","N06fnsCJU5tILhxvKGnB",68,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",23,"07/08/2020","../data/N06fnsCJU5tILhxvKGnB_responses.xlsx","LoFreq",0.496136624457904,0.0241077580355194,4.12563385657766e-05,0.122113651906729,0,3.13384721580352e-05,0.187048680716131,0.512021444253605,-285.003074179403,"Low","Even"
"466","n1VrivqSpDx8uSkXsFhB",31,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",16,"07/08/2020","../data/n1VrivqSpDx8uSkXsFhB_responses.xlsx","AllFreq",0.513545599320423,0,4.93756523356011e-05,0.0932643656968404,0.00752938238842959,3.13384721580352e-05,0.240226229475619,0.502091810526053,-291.487441368512,"Low","Clumped"
"467","n1VrivqSpDx8uSkXsFhB",31,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",16,"07/08/2020","../data/n1VrivqSpDx8uSkXsFhB_responses.xlsx","LoFreq",0.481326984441694,0,6.60408543905442e-05,0.107804632674935,0,3.13384721580352e-05,0.184410773981407,0.499968328757859,-229.684220647693,"Low","Clumped"
"468","n1VrivqSpDx8uSkXsFhB",31,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",16,"07/08/2020","../data/n1VrivqSpDx8uSkXsFhB_responses.xlsx","HiFreq",0.553221856361233,0,6.60408543905442e-05,0.131249105684857,0.147093280966252,8.1396741249205e-05,0.442560128209304,0.541376448069514,-212.059887036727,"Low","Clumped"
"469","Nb0lkuUSIll2q8a8N860",53,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",18,"07/20/2020","../data/Nb0lkuUSIll2q8a8N860_responses.xlsx","AllFreq",0.581206438575464,0.0750899976820505,4.0702767302251e-05,0.228406673826572,0.838228514027332,0.416677296951459,1.19380216519564,0.743919438830289,-307.768828480268,"Low","Clumped"
"470","Nb0lkuUSIll2q8a8N860",53,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",18,"07/20/2020","../data/Nb0lkuUSIll2q8a8N860_responses.xlsx","LoFreq",0.607372343670249,0.189698737894634,4.06994997693545e-05,0.394138231091035,0.85540555697006,0.226056159642523,1.39931889705027,0.778905678501815,-221.9971874979,"Low","Clumped"
"471","Nb0lkuUSIll2q8a8N860",53,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",18,"07/20/2020","../data/Nb0lkuUSIll2q8a8N860_responses.xlsx","HiFreq",0.556707576797635,0,4.06918301809282e-05,0.153964202988741,0.748944361978146,0.300307983788621,1.04068357248235,0.70165548330715,-206.011376057764,"Low","Clumped"
"472","ndr0HQCuhou3eUsP26Nl",64,"highStart_even",TRUE,"unknown",FALSE,"male","turker",14,"07/20/2020","../data/ndr0HQCuhou3eUsP26Nl_responses.xlsx","AllFreq",0.529900966952937,0,4.07883536870348e-05,0.314023070503943,0.207824638182521,3.13384721580352e-05,0.412387303417235,0.558367036277104,-394.38952414108,"High","Even"
"473","ndr0HQCuhou3eUsP26Nl",64,"highStart_even",TRUE,"unknown",FALSE,"male","turker",14,"07/20/2020","../data/ndr0HQCuhou3eUsP26Nl_responses.xlsx","HiFreq",0.51951595185119,0,4.1635194363471e-05,0.293066900683434,0.123465279915564,3.13384721580352e-05,0.372806465370761,0.534743681657346,-301.58327308263,"High","Even"
"474","ndr0HQCuhou3eUsP26Nl",64,"highStart_even",TRUE,"unknown",FALSE,"male","turker",14,"07/20/2020","../data/ndr0HQCuhou3eUsP26Nl_responses.xlsx","LoFreq",0.54077227577136,0,4.06941376408433e-05,0.41192785385873,0.294754430603498,3.13384721580352e-05,0.549898528434446,0.582492160383936,-295.301113101387,"High","Even"
"475","nFxE0RRpNflColeXjnka",36,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",22,"07/05/2020","../data/nFxE0RRpNflColeXjnka_responses.xlsx","AllFreq",0.632156673239479,0.263635690774771,4.08018487332147e-05,0.567643239766024,0.806521342013551,0.0863849735364424,1.2837122167774,0.790534578876304,-400.548229790702,"Low","Even"
"476","nFxE0RRpNflColeXjnka",36,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",22,"07/05/2020","../data/nFxE0RRpNflColeXjnka_responses.xlsx","LoFreq",0.66581341240726,0.649980217885386,4.07193419015251e-05,0.786020063483908,0.308915505869108,8.14131056145113e-05,1.49706487014882,0.855180463591751,-290.379378204548,"Low","Even"
"477","nFxE0RRpNflColeXjnka",36,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",22,"07/05/2020","../data/nFxE0RRpNflColeXjnka_responses.xlsx","HiFreq",0.603337926318545,0,4.0820849384112e-05,0.370198151526935,0.86110533934547,0.261071222577631,1.1079735099865,0.728523580192359,-308.437372520706,"Low","Even"
"478","NgbvXVAp9PLAcra4xUDR",58,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",20,"07/08/2020","../data/NgbvXVAp9PLAcra4xUDR_responses.xlsx","AllFreq",0.491630440564222,0.083039243438497,4.07234979926442e-05,0.249976558078149,0,3.13384721580352e-05,0.266061617585135,0.541485320522042,-264.820646962948,"High","Clumped"
"479","NgbvXVAp9PLAcra4xUDR",58,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",20,"07/08/2020","../data/NgbvXVAp9PLAcra4xUDR_responses.xlsx","LoFreq",0.50879477837816,0.165098638707928,4.06979191036984e-05,0.374130690943933,0,3.13384721580352e-05,0.445138799360563,0.582512419232899,-191.762805557868,"High","Clumped"
"480","NgbvXVAp9PLAcra4xUDR",58,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",20,"07/08/2020","../data/NgbvXVAp9PLAcra4xUDR_responses.xlsx","HiFreq",0.476187285023116,0.00368351665212407,6.02012118813609e-05,0.216873708672024,0,3.13384721580352e-05,0.230272168936747,0.501809970422528,-199.252876896298,"High","Clumped"
"481","nhuEHcJYNRACSLLqGY8v",56,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",17,"07/08/2020","../data/nhuEHcJYNRACSLLqGY8v_responses.xlsx","AllFreq",0.528698751387765,0.0812137233140492,0.00206037845038785,0.141419272947321,0.331021069005468,8.16071104671492e-05,0.755862474243313,0.625561295761145,-223.273820954912,"High","Clumped"
"482","nhuEHcJYNRACSLLqGY8v",56,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",17,"07/08/2020","../data/nhuEHcJYNRACSLLqGY8v_responses.xlsx","LoFreq",0.535957521917226,0.106333721374273,5.9372128582952e-05,0.195281464835467,0.358542169562531,8.14766401337267e-05,0.893238289648333,0.642527717050143,-153.541551501568,"High","Clumped"
"483","nhuEHcJYNRACSLLqGY8v",56,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",17,"07/08/2020","../data/nhuEHcJYNRACSLLqGY8v_responses.xlsx","HiFreq",0.521477822655925,0.0625394791641607,4.06934762000602e-05,0.134059877699829,0.262375880962814,8.16504564471672e-05,0.772790179708227,0.600203938021878,-138.368458910252,"High","Clumped"
"484","nkDhsoFTuRHSc7bd9MhC",27,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",38,"07/20/2020","../data/nkDhsoFTuRHSc7bd9MhC_responses.xlsx","HiFreq",0.662229147070775,0.606973218688184,4.07021849386593e-05,0.784973168649122,0.391063329646598,8.14583724707735e-05,1.45671565424469,0.84621852126611,-283.161895517847,"High","Clumped"
"485","nkDhsoFTuRHSc7bd9MhC",27,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",38,"07/20/2020","../data/nkDhsoFTuRHSc7bd9MhC_responses.xlsx","LoFreq",0.484465849809567,0,4.06975381227271e-05,0.116128844524428,0.000386611544352654,3.13384721580352e-05,0.245557191894986,0.500077363974015,-305.432931286157,"High","Clumped"
"486","nkDhsoFTuRHSc7bd9MhC",27,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",38,"07/20/2020","../data/nkDhsoFTuRHSc7bd9MhC_responses.xlsx","AllFreq",0.559508915835522,0.209397391424196,4.07612774150407e-05,0.426070506167297,0.296019823548856,8.14175859143895e-05,0.75703387190414,0.670177439999406,-417.380453163182,"High","Clumped"
"487","nKlCkq5OWso2pujfxJLD",30,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/08/2020","../data/nKlCkq5OWso2pujfxJLD_responses.xlsx","LoFreq",0.974910999449094,0,4.57664995810609e-05,0.165148329226596,0.0749731024748886,3.13384721580352e-05,0.441997913477826,0.52110253562887,-135.688868393166,"Low","Clumped"
"488","nKlCkq5OWso2pujfxJLD",30,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/08/2020","../data/nKlCkq5OWso2pujfxJLD_responses.xlsx","HiFreq",0.974910999449094,0,4.06926024267266e-05,0.353918946750317,0.591146576034822,8.14220314810127e-05,0.976267741577878,0.661921870329479,-134.641306413538,"Low","Clumped"
"489","nKlCkq5OWso2pujfxJLD",30,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/08/2020","../data/nKlCkq5OWso2pujfxJLD_responses.xlsx","AllFreq",0.974910999449094,0,4.07066515840948e-05,0.188314877830518,0.335860132208163,8.13814622195315e-05,0.640272396890569,0.593797725398417,-176.435356485889,"Low","Clumped"
"490","npSxykaJcxUwWf147xfI",45,"highStart_even",TRUE,"unknown",FALSE,"male","turker",22,"07/08/2020","../data/npSxykaJcxUwWf147xfI_responses.xlsx","AllFreq",0.612703245380089,0.213456078558728,4.06918286639328e-05,0.539253557450181,0.636834546712502,0.0723121697835679,1.0316000962256,0.743277614024919,-371.141773751331,"High","Even"
"491","npSxykaJcxUwWf147xfI",45,"highStart_even",TRUE,"unknown",FALSE,"male","turker",22,"07/08/2020","../data/npSxykaJcxUwWf147xfI_responses.xlsx","LoFreq",0.622327552332536,0.360774584353046,4.06932827628816e-05,0.690135771127646,0.556350170220728,8.13963695294366e-05,1.16428313791625,0.778078548466965,-289.473484649913,"High","Even"
