"","ParticipantIdentifier","Age","ClumpCondition","Condition","NativeSpeaker","EngAoA","Bilingual","Gender","TimeToCompletion","CompletionDate","File","WordFreq","AUROCnofit","R","Rmin","Rmax","dprime","dmin","dmax","AUROC","logL","StartCondition","OrderCondition"
"144","BS4gn2A9MMMilnO5YUxv",25,"even","low_even_wordsFirst","TRUE","unknown","TRUE","male",32,"5/25/2021","../data/BS4gn2A9MMMilnO5YUxv_responses_words.xlsx","AllFreq",0.52268703670461,0.242936624848723,4.07341447377866e-05,0.462296667413171,0,3.13384721580352e-05,0.433319924160438,0.62142894707813,-251.047604181736,"Low","Even"
"145","BUBswo2eADa6NtPRhPSO",34,"even","high_even_wordsFirst","TRUE","unknown","FALSE","female",24,"6/22/2021","../data/BUBswo2eADa6NtPRhPSO_responses_words.xlsx","AllFreq",0.57283108149295,0.185672007204305,0.04227818452236,0.303590756481909,0.276143858445636,8.14541264086412e-05,0.615148927051527,0.655810817918336,-329.074702701615,"High","Even"
"146","BUBswo2eADa6NtPRhPSO",34,"even","high_even_wordsFirst","TRUE","unknown","FALSE","female",24,"6/22/2021","../data/BUBswo2eADa6NtPRhPSO_responses_words.xlsx","HiFreq",0.55423033807574,0.0360659954810573,4.07004622175627e-05,0.167622322660198,0.291740372752157,8.14337232040211e-05,0.624526880413925,0.596745484225721,-232.597018138314,"High","Even"
"147","BUBswo2eADa6NtPRhPSO",34,"even","high_even_wordsFirst","TRUE","unknown","FALSE","female",24,"6/22/2021","../data/BUBswo2eADa6NtPRhPSO_responses_words.xlsx","LoFreq",0.592757378426995,0.325091874733255,0.116183710746757,0.491790943128384,0.285575063869458,8.13963521026842e-05,0.787894981886029,0.716485843055125,-236.739764411594,"High","Even"
"148","CHnoAypWChAYQIAwkEFn",36,"even","high_even_picsFirst","TRUE","unknown","FALSE","female",38,"6/11/2021","../data/CHnoAypWChAYQIAwkEFn_responses_words.xlsx","HiFreq",0.627220386540557,0.396570165067708,0.239092962334278,0.557209376484254,0.396665821509868,8.14516899852068e-05,0.841963363257154,0.764855092219477,-227.888287668013,"High","Even"
"149","CHnoAypWChAYQIAwkEFn",36,"even","high_even_picsFirst","TRUE","unknown","FALSE","female",38,"6/11/2021","../data/CHnoAypWChAYQIAwkEFn_responses_words.xlsx","LoFreq",0.802775753181322,0.830863167149885,0.581686035444089,0.929574616582275,1.19326041976854,9.13654465349201e-05,2.15153624003212,0.965939350084682,-173.967608224346,"High","Even"
"150","CHnoAypWChAYQIAwkEFn",36,"even","high_even_picsFirst","TRUE","unknown","FALSE","female",38,"6/11/2021","../data/CHnoAypWChAYQIAwkEFn_responses_words.xlsx","AllFreq",0.688067907271943,0.613793773010491,0.487642225238901,0.720588848752112,0.546509078325753,0.000131997783476156,0.982689303858989,0.864885075947768,-278.191454416409,"High","Even"
"151","cJ4MabnJLhxl6lJvrt4q",32,"clumped","high_clumped_picsFirst","TRUE","unknown","TRUE","male",24,"6/11/2021","../data/cJ4MabnJLhxl6lJvrt4q_responses_words.xlsx","LoFreq",0.702667793913406,0.675353659233004,0.506247978701849,0.794285348117843,0.565984736647517,8.14820532306643e-05,1.24670183535932,0.888052204641099,-229.094051857358,"High","Clumped"
"152","cJ4MabnJLhxl6lJvrt4q",32,"clumped","high_clumped_picsFirst","TRUE","unknown","TRUE","male",24,"6/11/2021","../data/cJ4MabnJLhxl6lJvrt4q_responses_words.xlsx","AllFreq",0.637546950052638,0.433325559385355,0.246783823387732,0.539686640861172,0.770125804439543,0.350686847890415,1.20185298989931,0.833795974858731,-340.550403923945,"High","Clumped"
"153","cJ4MabnJLhxl6lJvrt4q",32,"clumped","high_clumped_picsFirst","TRUE","unknown","TRUE","male",24,"6/11/2021","../data/cJ4MabnJLhxl6lJvrt4q_responses_words.xlsx","HiFreq",0.586156225349896,0.210025210587473,4.06909066341252e-05,0.346371818728565,0.81455099271106,0.399003477033548,1.31346460584641,0.776812593747309,-241.673394959355,"High","Clumped"
"154","CK0iMrxnbhNo72e9urGQ",30,"clumped","high_clumped_wordsFirst","TRUE","unknown","FALSE","male",29,"6/10/2021","../data/CK0iMrxnbhNo72e9urGQ_responses_words.xlsx","AllFreq",0.505494571443251,0,6.60408543905442e-05,0.0268221401532476,0.0956290875525859,8.13975855502849e-05,0.337846895623578,0.526917201702418,-279.287714224384,"High","Clumped"
"155","CK0iMrxnbhNo72e9urGQ",30,"clumped","high_clumped_wordsFirst","TRUE","unknown","FALSE","male",29,"6/10/2021","../data/CK0iMrxnbhNo72e9urGQ_responses_words.xlsx","LoFreq",0.474223268801779,0,6.60408543905442e-05,0.0445197711318629,0,3.13384721580352e-05,0.193647999915089,0.499968328757859,-216.255381986323,"High","Clumped"
"156","CK0iMrxnbhNo72e9urGQ",30,"clumped","high_clumped_wordsFirst","TRUE","unknown","FALSE","male",29,"6/10/2021","../data/CK0iMrxnbhNo72e9urGQ_responses_words.xlsx","HiFreq",0.542234281851051,0,6.60408543905442e-05,0.0531097685002795,0.336009513403002,0.0309168778570773,0.646389530810069,0.593838673482878,-203.696338606814,"High","Clumped"
"157","DAjg9OdUXglKQNVcI71j",25,"even","low_even_picsFirst","TRUE","unknown","FALSE","female",31,"6/23/2021","../data/DAjg9OdUXglKQNVcI71j_responses_words.xlsx","LoFreq",0.48316333414914,0.130964872794186,4.06970308261643e-05,0.390138122733948,0,3.13384721580352e-05,0.457728540778763,0.565446617335056,-128.860836940686,"Low","Even"
"158","DAjg9OdUXglKQNVcI71j",25,"even","low_even_picsFirst","TRUE","unknown","FALSE","female",31,"6/23/2021","../data/DAjg9OdUXglKQNVcI71j_responses_words.xlsx","HiFreq",0.519797170798938,0,4.06976951746196e-05,0.236496768527242,0.0154289296131468,3.13384721580352e-05,0.397606119206947,0.504319614357883,-121.510262775147,"Low","Even"
"159","DAjg9OdUXglKQNVcI71j",25,"even","low_even_picsFirst","TRUE","unknown","FALSE","female",31,"6/23/2021","../data/DAjg9OdUXglKQNVcI71j_responses_words.xlsx","AllFreq",0.499968328757859,0.0235594930966762,4.06921793625532e-05,0.258132009894578,0.0370685725939015,3.13384721580352e-05,0.367265109157179,0.521954134465432,-166.843606472731,"Low","Even"
"160","Dgnwsf27kwNkPJjaO9oD",45,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",25,"5/28/2021","../data/Dgnwsf27kwNkPJjaO9oD_responses_words.xlsx","LoFreq",0.556820922752195,0.178899621188265,0.0682725762407922,0.312036643473864,0.244727893147404,8.15446353520985e-05,0.611504301146339,0.645797930181743,-254.213463798574,"Low","Even"
"161","Dgnwsf27kwNkPJjaO9oD",45,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",25,"5/28/2021","../data/Dgnwsf27kwNkPJjaO9oD_responses_words.xlsx","HiFreq",0.5154704028173,0.0498890914739499,4.07323323068312e-05,0.140185736730621,0.27872997827478,8.14072328834022e-05,0.599733184182186,0.599111854971397,-232.99925502251,"Low","Even"
"162","Dgnwsf27kwNkPJjaO9oD",45,"even","low_even_picsFirst","TRUE","unknown","FALSE","male",25,"5/28/2021","../data/Dgnwsf27kwNkPJjaO9oD_responses_words.xlsx","AllFreq",0.53560662448217,0.110551479803182,0.0256623699671213,0.190724941537981,0.272678248371622,8.13837401284065e-05,0.546444968096676,0.623213737691913,-338.965487627397,"Low","Even"
"163","dKovmNRE4sM8xgO0o8Pn",37,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","male",24,"6/24/2021","../data/dKovmNRE4sM8xgO0o8Pn_responses_words.xlsx","HiFreq",0.60340054032531,0,4.06920820601674e-05,0.506172929692264,0.69998290759683,8.15324697804073e-05,0.950951037421176,0.689555635822217,-316.105125130103,"Low","Clumped"
"164","dKovmNRE4sM8xgO0o8Pn",37,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","male",24,"6/24/2021","../data/dKovmNRE4sM8xgO0o8Pn_responses_words.xlsx","AllFreq",0.616986828378231,0.107036320943833,4.07245232266978e-05,0.598134326456431,0.719386567257009,8.14921629169414e-05,1.01444009418048,0.727074183231252,-402.088971326811,"Low","Clumped"
"165","dKovmNRE4sM8xgO0o8Pn",37,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","male",24,"6/24/2021","../data/dKovmNRE4sM8xgO0o8Pn_responses_words.xlsx","LoFreq",0.63167887200234,0.597525833223742,4.07528739297537e-05,0.726033207002745,0.06995662312422,8.15280618528374e-05,1.1454437313685,0.80664925469182,-307.681085959068,"Low","Clumped"
"166","dVS4twSIsOIP6Ty4OAKP",40,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",31,"6/15/2021","../data/dVS4twSIsOIP6Ty4OAKP_responses_words.xlsx","AllFreq",0.577171072181955,0,4.07063253819993e-05,0.235964067484788,0.322738682579503,8.14233933224271e-05,0.543464407957339,0.590196916570221,-330.017763231926,"Low","Clumped"
"167","dVS4twSIsOIP6Ty4OAKP",40,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",31,"6/15/2021","../data/dVS4twSIsOIP6Ty4OAKP_responses_words.xlsx","HiFreq",0.577171072181955,0,4.06904240017983e-05,0.347773497622698,0.301439899502099,8.14702612560621e-05,0.572480172038941,0.584335856506641,-254.588923455831,"Low","Clumped"
"168","dVS4twSIsOIP6Ty4OAKP",40,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",31,"6/15/2021","../data/dVS4twSIsOIP6Ty4OAKP_responses_words.xlsx","LoFreq",0.577171072181955,0,4.07008462976108e-05,0.285934405199779,0.344683602511942,8.14000140098198e-05,0.621562405447648,0.596214611291543,-247.321393871597,"Low","Clumped"
"169","dxhccSx0pvAQXRcwLuG8",33,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",26,"6/11/2021","../data/dxhccSx0pvAQXRcwLuG8_responses_words.xlsx","LoFreq",0.559108528756497,0,6.60408543905442e-05,0.0804614233671284,0.194402392850283,8.60075379263578e-05,0.53084094300119,0.554620134217203,-161.323782631657,"Low","Even"
"170","dxhccSx0pvAQXRcwLuG8",33,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",26,"6/11/2021","../data/dxhccSx0pvAQXRcwLuG8_responses_words.xlsx","AllFreq",0.536546270740018,0,6.60408543905442e-05,0.0487462511413274,0.0710787380870586,8.14839594917601e-05,0.336162316961976,0.520005721140024,-216.04087527845,"Low","Even"
"171","dxhccSx0pvAQXRcwLuG8",33,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",26,"6/11/2021","../data/dxhccSx0pvAQXRcwLuG8_responses_words.xlsx","HiFreq",0.517128447617779,0,6.60408543905442e-05,0.0778879056894037,0,3.13384721580352e-05,0.280306368188899,0.499968328757859,-172.388280907244,"Low","Even"
"172","E3HwSEt52KEYE3annNEI",25,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",24,"6/3/2021","../data/E3HwSEt52KEYE3annNEI_responses_words.xlsx","AllFreq",0.515404787238822,0.00991895579069674,4.07414881603429e-05,0.076658438863105,0.149367321453188,8.13978436307533e-05,0.400970229645211,0.546556307291212,-285.616679099191,"Low","Even"
"173","E3HwSEt52KEYE3annNEI",25,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",24,"6/3/2021","../data/E3HwSEt52KEYE3annNEI_responses_words.xlsx","HiFreq",0.49503541688,0,6.60408543905442e-05,0.0543091128870924,0,3.13384721580352e-05,0.256740556471217,0.499968328757859,-216.316841515666,"Low","Even"
"174","E3HwSEt52KEYE3annNEI",25,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",24,"6/3/2021","../data/E3HwSEt52KEYE3annNEI_responses_words.xlsx","LoFreq",0.537779769475037,0.0255365613206106,4.0696672584072e-05,0.148152950590499,0.341273420792741,0.000100620429334883,0.679676278256492,0.605614047266954,-207.372729431492,"Low","Even"
"175","eGtjl7OMuNeK3rTg7RQG",58,"clumped","high_clumped_wordsFirst","TRUE","unknown","FALSE","female",29,"6/24/2021","../data/eGtjl7OMuNeK3rTg7RQG_responses_words.xlsx","HiFreq",0.651607672315095,0.338229986944956,4.07256221213802e-05,0.730320944290686,0.800474600956611,8.13875241887636e-05,1.40058468996772,0.810778003543419,-315.010699040355,"High","Clumped"
"176","eGtjl7OMuNeK3rTg7RQG",58,"clumped","high_clumped_wordsFirst","TRUE","unknown","FALSE","female",29,"6/24/2021","../data/eGtjl7OMuNeK3rTg7RQG_responses_words.xlsx","AllFreq",0.632156673239479,0.185230924461736,4.07067256917521e-05,0.64847101037995,0.858517030171973,8.14482658307217e-05,1.2335100054399,0.778281766862165,-422.725035986982,"High","Clumped"
"177","eGtjl7OMuNeK3rTg7RQG",58,"clumped","high_clumped_wordsFirst","TRUE","unknown","FALSE","female",29,"6/24/2021","../data/eGtjl7OMuNeK3rTg7RQG_responses_words.xlsx","LoFreq",0.614415914027177,0.0102308627081655,4.07003400548168e-05,0.622270790563688,0.919134613347516,8.14556131713789e-05,1.16853444030099,0.74456853404854,-327.161549956315,"High","Clumped"
"178","EkkIaWPHi52xdFIDhbO3",NA,"clumped","high_clumped_wordsFirst","unknown","unknown","unknown","unknown",24,"4/30/2021","../data/EkkIaWPHi52xdFIDhbO3_responses_words.xlsx","AllFreq",0.526510299207075,0.00323031096023052,4.07188932900853e-05,0.0712660631304777,0.237779436390468,0.000121443461575602,0.51878461534876,0.568109079375517,-207.831132444402,"High","Clumped"
"179","EkkIaWPHi52xdFIDhbO3",NA,"clumped","high_clumped_wordsFirst","unknown","unknown","unknown","unknown",24,"4/30/2021","../data/EkkIaWPHi52xdFIDhbO3_responses_words.xlsx","LoFreq",0.517128447617779,0,6.60408543905442e-05,0.0554190177900252,0.154294434045007,8.14179333338871e-05,0.494776775403836,0.543395704117756,-158.119254097783,"High","Clumped"
"180","EkkIaWPHi52xdFIDhbO3",NA,"clumped","high_clumped_wordsFirst","unknown","unknown","unknown","unknown",24,"4/30/2021","../data/EkkIaWPHi52xdFIDhbO3_responses_words.xlsx","HiFreq",0.536546270740018,0.0290243750394942,4.0709795604736e-05,0.148544933476768,0.276037997020278,8.13992707322762e-05,0.663486221016818,0.589586859677638,-158.809245481997,"High","Clumped"
"181","enhxWwjrWvLC46Ry2VQX",34,"clumped","low_clumped_picsFirst","TRUE","unknown","TRUE","male",34,"6/24/2021","../data/enhxWwjrWvLC46Ry2VQX_responses_words.xlsx","AllFreq",0.578767165497993,0,4.07198134010804e-05,0.376605058555514,0.496156869229568,8.14370557510875e-05,0.713318323218771,0.637056514443429,-351.50167703234,"Low","Clumped"
"182","enhxWwjrWvLC46Ry2VQX",34,"clumped","low_clumped_picsFirst","TRUE","unknown","TRUE","male",34,"6/24/2021","../data/enhxWwjrWvLC46Ry2VQX_responses_words.xlsx","HiFreq",0.546351521571978,0,4.06973095763803e-05,0.304406300034374,0.297896083193282,8.13809153168762e-05,0.561384926527451,0.583358784919255,-270.972940909313,"Low","Clumped"
"183","enhxWwjrWvLC46Ry2VQX",34,"clumped","low_clumped_picsFirst","TRUE","unknown","TRUE","male",34,"6/24/2021","../data/enhxWwjrWvLC46Ry2VQX_responses_words.xlsx","LoFreq",0.616986828378231,0.0986751468315827,4.07025186235404e-05,0.581332052355781,0.614763718947144,3.13384721580352e-05,0.981716599487713,0.700748579763967,-262.574525993261,"Low","Clumped"
"184","ESotfmWuRumAKPFMUgfK",31,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",31,"6/10/2021","../data/ESotfmWuRumAKPFMUgfK_responses_words.xlsx","HiFreq",0.50617753105189,0,4.06960860900568e-05,0.221062749390754,0.0848041022115647,3.13384721580352e-05,0.350216054646782,0.523870611176335,-260.059193973497,"Low","Even"
"185","ESotfmWuRumAKPFMUgfK",31,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",31,"6/10/2021","../data/ESotfmWuRumAKPFMUgfK_responses_words.xlsx","AllFreq",0.540863148535664,0,4.22160790524408e-05,0.185009952787203,0.223310851413327,8.14609176719315e-05,0.444364312699631,0.562683551722785,-327.506738060629,"Low","Even"
"186","ESotfmWuRumAKPFMUgfK",31,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",31,"6/10/2021","../data/ESotfmWuRumAKPFMUgfK_responses_words.xlsx","LoFreq",0.584823056437472,0,4.06955302226456e-05,0.240140100422907,0.375165786569351,0.0268268921461885,0.659081214978661,0.604535177065372,-243.425760035604,"Low","Even"
"187","eWLopRtbG8KqJTiRLW18",34,"clumped","low_clumped_wordsFirst","TRUE","unknown","TRUE","male",43,"5/24/2021","../data/eWLopRtbG8KqJTiRLW18_responses_words.xlsx","HiFreq",0.521278934028032,0.116735348491987,4.06953797288723e-05,0.350614025147723,0.0367390936924506,3.13384721580352e-05,0.407022169136747,0.567483074353731,-294.495073098463,"Low","Clumped"
"188","eWLopRtbG8KqJTiRLW18",34,"clumped","low_clumped_wordsFirst","TRUE","unknown","TRUE","male",43,"5/24/2021","../data/eWLopRtbG8KqJTiRLW18_responses_words.xlsx","LoFreq",0.60365763421396,0,4.07269851795537e-05,0.716263530008599,0.736046193620661,8.14129218447317e-05,1.02508726150887,0.698488994929903,-263.605232307675,"Low","Clumped"
"189","eWLopRtbG8KqJTiRLW18",34,"clumped","low_clumped_wordsFirst","TRUE","unknown","TRUE","male",43,"5/24/2021","../data/eWLopRtbG8KqJTiRLW18_responses_words.xlsx","AllFreq",0.557901541834326,0.139427749324432,4.07263303602319e-05,0.499281264383737,0.292205241460886,3.13384721580352e-05,0.625708363840676,0.64008847238938,-364.604965881671,"Low","Clumped"
"190","F0eJ6Wo4PbSHXndxYulK",33,"clumped","high_clumped_picsFirst","FALSE","4","TRUE","male",30,"6/11/2021","../data/F0eJ6Wo4PbSHXndxYulK_responses_words.xlsx","HiFreq",0.772742146999462,0.894114144412351,4.07167981185949e-05,0.957772216288042,0.457705021550479,8.16896986695955e-05,2.28840179634628,0.960401928824012,-235.061698585994,"High","Clumped"
"191","F0eJ6Wo4PbSHXndxYulK",33,"clumped","high_clumped_picsFirst","FALSE","4","TRUE","male",30,"6/11/2021","../data/F0eJ6Wo4PbSHXndxYulK_responses_words.xlsx","AllFreq",0.757506461035973,0.788339409972875,4.07009609424502e-05,0.913867694300595,0.955034435095197,8.16194987471506e-05,2.1630029761826,0.946923355497802,-289.160953345538,"High","Clumped"
"192","F0eJ6Wo4PbSHXndxYulK",33,"clumped","high_clumped_picsFirst","FALSE","4","TRUE","male",30,"6/11/2021","../data/F0eJ6Wo4PbSHXndxYulK_responses_words.xlsx","LoFreq",0.744169647959552,0.658473901568804,4.08358227281745e-05,0.894453928210084,1.206264056783,8.14989967525061e-05,2.22943735662168,0.932431327846189,-250.095078678506,"High","Clumped"
"193","f3cc2J1rGrmn29hEaHGm",30,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",32,"6/8/2021","../data/f3cc2J1rGrmn29hEaHGm_responses_words.xlsx","HiFreq",0.539753979312536,0.0778521658856571,4.07207517821312e-05,0.1791868143052,0.268860116506893,8.14380432624236e-05,0.600243570879704,0.608389667255778,-223.175005126726,"Low","Clumped"
"194","f3cc2J1rGrmn29hEaHGm",30,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",32,"6/8/2021","../data/f3cc2J1rGrmn29hEaHGm_responses_words.xlsx","AllFreq",0.614482200997372,0.304582589458584,0.180614185584234,0.410856068233529,0.551039757235595,0.189153652631238,0.882339254158227,0.757615858153258,-322.393895322134,"Low","Clumped"
"195","f3cc2J1rGrmn29hEaHGm",30,"clumped","low_clumped_picsFirst","TRUE","unknown","FALSE","female",32,"6/8/2021","../data/f3cc2J1rGrmn29hEaHGm_responses_words.xlsx","LoFreq",0.727749635411328,0.526441772203309,0.20475992436032,0.683114225026781,1.18032749888961,0.547805768882967,1.78490547873693,0.904030906361641,-207.068156191138,"Low","Clumped"
"196","f4weiIWHhNEyLcHcfpMN",25,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",26,"6/11/2021","../data/f4weiIWHhNEyLcHcfpMN_responses_words.xlsx","HiFreq",0.489563605933199,0,4.07003679491477e-05,0.132127108686322,0,3.13384721580352e-05,0.203057851288837,0.499968328757859,-308.962553096877,"High","Even"
"197","f4weiIWHhNEyLcHcfpMN",25,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",26,"6/11/2021","../data/f4weiIWHhNEyLcHcfpMN_responses_words.xlsx","AllFreq",0.479603313193365,0,4.53282258258803e-05,0.0685610628624918,0,3.13384721580352e-05,0.11569670176426,0.499968328757859,-412.233315446498,"High","Even"
"198","f4weiIWHhNEyLcHcfpMN",25,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",26,"6/11/2021","../data/f4weiIWHhNEyLcHcfpMN_responses_words.xlsx","LoFreq",0.470034175512865,0,6.60408543905442e-05,0.0712833643000744,0,3.13384721580352e-05,0.121987466273496,0.499968328757859,-307.112743508737,"High","Even"
"199","FDXfKUnvCtf19UIdRHwN",34,"even","high_even_wordsFirst","TRUE","unknown","TRUE","female",22,"5/25/2021","../data/FDXfKUnvCtf19UIdRHwN_responses_words.xlsx","HiFreq",0.702884772255857,0.451697521368973,4.07515286599782e-05,0.835323646046106,0.984969410361738,8.13963701651115e-05,1.71529016293404,0.866499328610644,-243.795323928824,"High","Even"
"200","FDXfKUnvCtf19UIdRHwN",34,"even","high_even_wordsFirst","TRUE","unknown","TRUE","female",22,"5/25/2021","../data/FDXfKUnvCtf19UIdRHwN_responses_words.xlsx","LoFreq",0.778656654316592,0.654374907382503,4.07016821535129e-05,0.953776774575371,1.35334647513499,8.14765857531447e-05,2.38076397459102,0.941042170763922,-218.992721904564,"High","Even"
"201","FDXfKUnvCtf19UIdRHwN",34,"even","high_even_wordsFirst","TRUE","unknown","TRUE","female",22,"5/25/2021","../data/FDXfKUnvCtf19UIdRHwN_responses_words.xlsx","AllFreq",0.733833801802575,0.563522469592394,4.0709828027701e-05,0.863086726839711,1.09548007280198,8.16038056460441e-05,1.87373677655973,0.904008972657266,-272.822950688193,"High","Even"
"202","fLOKXXX6tcvYjyfdmN0F",25,"even","high_even_picsFirst","TRUE","unknown","FALSE","female",32,"5/28/2021","../data/fLOKXXX6tcvYjyfdmN0F_responses_words.xlsx","LoFreq",0.419066643242331,0,6.60408543905442e-05,0.0884276505244426,0,3.13384721580352e-05,0.0952807302150219,0.499968328757859,-209.393114892667,"High","Even"
"203","fLOKXXX6tcvYjyfdmN0F",25,"even","high_even_picsFirst","TRUE","unknown","FALSE","female",32,"5/28/2021","../data/fLOKXXX6tcvYjyfdmN0F_responses_words.xlsx","HiFreq",0.39723520510961,0,6.60408543905442e-05,0.0777192802697972,0,3.13384721580352e-05,0.070064126804095,0.499968328757859,-225.98103058348,"High","Even"
"204","fLOKXXX6tcvYjyfdmN0F",25,"even","high_even_picsFirst","TRUE","unknown","FALSE","female",32,"5/28/2021","../data/fLOKXXX6tcvYjyfdmN0F_responses_words.xlsx","AllFreq",0.407824093071213,0,4.16309208250136e-05,0.0555673378354327,0,3.13384721580352e-05,0.055814130307343,0.499968328757859,-303.574681086091,"High","Even"
"205","gH5HtusTfHXeWSlh88rC",30,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",24,"6/23/2021","../data/gH5HtusTfHXeWSlh88rC_responses_words.xlsx","HiFreq",0.531080763175851,0,4.06954351992681e-05,0.320541754292521,0.310957155525987,8.14895970032637e-05,0.563520355644857,0.586957261262341,-297.820700717169,"High","Even"
"206","gH5HtusTfHXeWSlh88rC",30,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",24,"6/23/2021","../data/gH5HtusTfHXeWSlh88rC_responses_words.xlsx","AllFreq",0.531080763175851,0,4.06903236641066e-05,0.209379072940326,0.264636182438225,8.14119575912727e-05,0.468409052732926,0.574164152398225,-389.998769354833,"High","Even"
"207","gH5HtusTfHXeWSlh88rC",30,"even","high_even_picsFirst","TRUE","unknown","FALSE","male",24,"6/23/2021","../data/gH5HtusTfHXeWSlh88rC_responses_words.xlsx","LoFreq",0.531080763175851,0,4.06968186205396e-05,0.224231789862729,0.215873808014094,8.14945694911068e-05,0.466585300899655,0.560611509777573,-298.057098365369,"High","Even"
"208","Go1tYqNXnlkvuSFTV8B4",38,"even","high_even_wordsFirst","TRUE","unknown","TRUE","female",42,"6/14/2021","../data/Go1tYqNXnlkvuSFTV8B4_responses_words.xlsx","AllFreq",0.493309567491906,0.0725404391982027,4.0994329573671e-05,0.250727464941441,0,3.13384721580352e-05,0.225493083657242,0.53623625091177,-352.618792528625,"High","Even"
"209","Go1tYqNXnlkvuSFTV8B4",38,"even","high_even_wordsFirst","TRUE","unknown","TRUE","female",42,"6/14/2021","../data/Go1tYqNXnlkvuSFTV8B4_responses_words.xlsx","HiFreq",0.514099744210398,0.20273556009106,4.08113320556964e-05,0.409112165628657,0,3.13384721580352e-05,0.334301917986849,0.601329687916859,-262.051909536328,"High","Even"
"210","Go1tYqNXnlkvuSFTV8B4",38,"even","high_even_wordsFirst","TRUE","unknown","TRUE","female",42,"6/14/2021","../data/Go1tYqNXnlkvuSFTV8B4_responses_words.xlsx","LoFreq",0.474677902574967,0,5.31288819956597e-05,0.178237196563128,0,3.13384721580352e-05,0.194749084653672,0.499968328757859,-260.002110169336,"High","Even"
"211","gOSjjWa03JSRaNWHgm9E",30,"even","high_even_wordsFirst","FALSE","6","TRUE","male",27,"6/2/2021","../data/gOSjjWa03JSRaNWHgm9E_responses_words.xlsx","HiFreq",0.518752046376903,0.105621607763342,4.07175588925873e-05,0.197436302394513,0,3.13384721580352e-05,0.546439672359945,0.552775787472456,-201.023213334973,"High","Even"
"212","gOSjjWa03JSRaNWHgm9E",30,"even","high_even_wordsFirst","FALSE","6","TRUE","male",27,"6/2/2021","../data/gOSjjWa03JSRaNWHgm9E_responses_words.xlsx","LoFreq",0.679301044503063,0.251296721459463,4.06949974367062e-05,0.582781201328357,1.30203753312669,0.440207872568783,1.8644752604644,0.865868980039977,-204.014804515257,"High","Even"
"213","gOSjjWa03JSRaNWHgm9E",30,"even","high_even_wordsFirst","FALSE","6","TRUE","male",27,"6/2/2021","../data/gOSjjWa03JSRaNWHgm9E_responses_words.xlsx","AllFreq",0.588614012079233,0.231433526086558,4.07012349443679e-05,0.387699244013491,0.517002043603809,8.15340203532943e-05,1.10590193407892,0.725265934801428,-311.583409569464,"High","Even"
"214","GW8GJ2QpCbsotqFMmnUV",56,"clumped","high_clumped_wordsFirst","TRUE","unknown","FALSE","female",22,"5/27/2021","../data/GW8GJ2QpCbsotqFMmnUV_responses_words.xlsx","HiFreq",0.704435330748311,0.711923477146789,0.366044925186181,0.851009143749188,0.56720917320336,8.14746965071653e-05,1.45193543145308,0.900741785091668,-219.312522596495,"High","Clumped"
"215","GW8GJ2QpCbsotqFMmnUV",56,"clumped","high_clumped_wordsFirst","TRUE","unknown","FALSE","female",22,"5/27/2021","../data/GW8GJ2QpCbsotqFMmnUV_responses_words.xlsx","LoFreq",0.727977116105194,0.503333386733654,4.07007309752786e-05,0.750306387984838,1.22793699062539,0.403082019489426,2.02814309766032,0.903976604609852,-215.76219872464,"High","Clumped"
"216","GW8GJ2QpCbsotqFMmnUV",56,"clumped","high_clumped_wordsFirst","TRUE","unknown","FALSE","female",22,"5/27/2021","../data/GW8GJ2QpCbsotqFMmnUV_responses_words.xlsx","AllFreq",0.71565055662586,0.62169846058021,0.215157576556233,0.768401134534815,0.920965305357219,0.266168077780501,1.60159771709228,0.902402544222696,-273.883321657199,"High","Clumped"
"217","GYCrwgMIUETleEl0kKXv",43,"even","low_even_wordsFirst","TRUE","unknown","FALSE","male",24,"6/24/2021","../data/GYCrwgMIUETleEl0kKXv_responses_words.xlsx","HiFreq",0.519797170798938,0.273373137929041,4.21457392685103e-05,0.627468490900574,0,3.13384721580352e-05,0.463950713373666,0.636646239656329,-140.064486840704,"Low","Even"
